Tanggal,Interval Mulai,Interval Selesai,t (interval),count,durasi aktif,lag1,lag2,lag3,lag4,lag5,lag6,avg30,avg60,delta1,label
2026-05-23 00:00:00,2026-05-23 23:04:00,2026-05-23 23:13:53,1350,0,0,0,0,0,0,0,9,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 23:14:00,2026-05-23 23:23:53,1351,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-23 00:00:00,2026-05-23 23:24:01,2026-05-23 23:33:53,1352,11,94.3,0,0,0,0,0,0,3.667,1.833,11,tinggi
2026-05-23 00:00:00,2026-05-23 23:34:00,2026-05-23 23:43:53,1353,28,239.6,11,0,0,0,0,0,13,6.5,17,tinggi
2026-05-23 00:00:00,2026-05-23 23:44:04,2026-05-23 23:53:54,1354,19,162.503,28,11,0,0,0,0,19.333,9.667,-9,tinggi
2026-05-24 00:00:00,2026-05-23 23:54:01,2026-05-24 00:03:54,1355,7,59.7,19,28,11,0,0,0,18,10.833,-12,tinggi
2026-05-24 00:00:00,2026-05-24 00:04:02,2026-05-24 00:13:54,1356,0,0,7,19,28,11,0,0,8.667,10.833,-7,rendah
2026-05-24 00:00:00,2026-05-24 00:14:00,2026-05-24 00:23:54,1357,0,0,0,7,19,28,11,0,2.333,10.833,0,rendah
2026-05-24 00:00:00,2026-05-24 00:24:01,2026-05-24 00:33:54,1358,0,0,0,0,7,19,28,11,0,9,0,rendah
2026-05-24 00:00:00,2026-05-24 00:34:00,2026-05-24 00:43:54,1359,0,0,0,0,0,7,19,28,0,4.333,0,rendah
2026-05-24 00:00:00,2026-05-24 00:44:02,2026-05-24 00:53:54,1360,0,0,0,0,0,0,7,19,0,1.167,0,rendah
2026-05-24 00:00:00,2026-05-24 00:54:01,2026-05-24 01:03:54,1361,0,0,0,0,0,0,0,7,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 01:04:01,2026-05-24 01:13:54,1362,1,8.5,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-24 00:00:00,2026-05-24 01:14:02,2026-05-24 01:23:54,1363,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-24 00:00:00,2026-05-24 01:24:01,2026-05-24 01:33:54,1364,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 01:34:01,2026-05-24 01:43:54,1365,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 01:44:01,2026-05-24 01:53:54,1366,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 01:54:01,2026-05-24 02:03:54,1367,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 02:04:03,2026-05-24 02:13:54,1368,5,42.7,0,0,0,0,0,1,1.667,0.833,5,tinggi
2026-05-24 00:00:00,2026-05-24 02:14:02,2026-05-24 02:23:54,1369,26,221.9,5,0,0,0,0,0,10.333,5.167,21,tinggi
2026-05-24 00:00:00,2026-05-24 02:24:02,2026-05-24 02:33:54,1370,22,180.2,26,5,0,0,0,0,17.667,8.833,-4,tinggi
2026-05-24 00:00:00,2026-05-24 02:34:07,2026-05-24 02:43:54,1371,14,119.6,22,26,5,0,0,0,20.667,11.167,-8,tinggi
2026-05-24 00:00:00,2026-05-24 02:44:07,2026-05-24 02:53:55,1372,3,19.3,14,22,26,5,0,0,13,11.667,-11,sedang
2026-05-24 00:00:00,2026-05-24 02:54:03,2026-05-24 03:03:55,1373,0,0,3,14,22,26,5,0,5.667,11.667,-3,rendah
2026-05-24 00:00:00,2026-05-24 03:04:02,2026-05-24 03:13:55,1374,24,204.9,0,3,14,22,26,5,9,14.833,24,tinggi
2026-05-24 00:00:00,2026-05-24 03:14:03,2026-05-24 03:23:55,1375,21,192.506,24,0,3,14,22,26,15,14,-3,tinggi
2026-05-24 00:00:00,2026-05-24 03:56:38,2026-05-24 04:06:38,1376,1,8.6,21,24,0,3,14,22,15.333,10.5,-20,sedang
2026-05-24 00:00:00,2026-05-24 04:06:50,2026-05-24 04:16:39,1377,0,0,1,21,24,0,3,14,7.333,8.167,-1,rendah
2026-05-24 00:00:00,2026-05-24 04:16:46,2026-05-24 04:26:39,1378,0,0,0,1,21,24,0,3,0.333,7.667,0,rendah
2026-05-24 00:00:00,2026-05-24 04:26:47,2026-05-24 04:36:39,1379,0,0,0,0,1,21,24,0,0,7.667,0,rendah
2026-05-24 00:00:00,2026-05-24 04:36:47,2026-05-24 04:46:39,1380,0,0,0,0,0,1,21,24,0,3.667,0,rendah
2026-05-24 00:00:00,2026-05-24 04:46:46,2026-05-24 04:56:39,1381,4,34.001,0,0,0,0,1,21,1.333,0.833,4,sedang
2026-05-24 00:00:00,2026-05-24 04:56:47,2026-05-24 05:06:39,1382,32,289.396,4,0,0,0,0,1,12,6,28,tinggi
2026-05-24 00:00:00,2026-05-24 05:06:47,2026-05-24 05:16:39,1383,18,153.5,32,4,0,0,0,0,18,9,-14,tinggi
2026-05-24 00:00:00,2026-05-24 05:16:47,2026-05-24 05:26:39,1384,0,0,18,32,4,0,0,0,16.667,9,-18,rendah
2026-05-24 00:00:00,2026-05-24 05:26:49,2026-05-24 05:36:39,1385,0,0,0,18,32,4,0,0,6,9,0,rendah
2026-05-24 00:00:00,2026-05-24 05:36:46,2026-05-24 05:46:39,1386,0,0,0,0,18,32,4,0,0,9,0,rendah
2026-05-24 00:00:00,2026-05-24 05:46:48,2026-05-24 05:56:39,1387,0,0,0,0,0,18,32,4,0,8.333,0,rendah
2026-05-24 00:00:00,2026-05-24 05:56:47,2026-05-24 06:06:39,1388,0,0,0,0,0,0,18,32,0,3,0,rendah
2026-05-24 00:00:00,2026-05-24 06:06:45,2026-05-24 06:16:39,1389,0,0,0,0,0,0,0,18,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 06:16:46,2026-05-24 06:26:39,1390,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 06:26:46,2026-05-24 06:36:39,1391,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 06:36:46,2026-05-24 06:46:39,1392,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 06:46:50,2026-05-24 06:56:39,1393,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 06:56:46,2026-05-24 07:06:39,1394,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 07:06:46,2026-05-24 07:16:40,1395,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 07:16:47,2026-05-24 07:26:39,1396,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 07:26:46,2026-05-24 07:36:39,1397,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 07:36:47,2026-05-24 07:46:39,1398,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 07:46:47,2026-05-24 07:56:40,1399,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 07:56:47,2026-05-24 08:06:40,1400,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 08:06:49,2026-05-24 08:16:40,1401,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 08:16:47,2026-05-24 08:26:40,1402,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 08:26:47,2026-05-24 08:36:40,1403,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 08:36:46,2026-05-24 08:46:40,1404,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 08:46:48,2026-05-24 08:56:40,1405,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 08:56:46,2026-05-24 09:06:40,1406,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 09:06:47,2026-05-24 09:16:40,1407,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 09:16:46,2026-05-24 09:26:40,1408,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 09:26:47,2026-05-24 09:36:40,1409,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 09:36:47,2026-05-24 09:46:40,1410,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 09:46:47,2026-05-24 09:56:40,1411,1,8.5,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-24 00:00:00,2026-05-24 09:56:47,2026-05-24 10:06:40,1412,0,0,1,0,0,0,0,0,0.333,0.167,-1,rendah
2026-05-24 00:00:00,2026-05-24 10:06:47,2026-05-24 10:16:40,1413,0,0,0,1,0,0,0,0,0.333,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 10:16:47,2026-05-24 10:26:40,1414,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 10:26:47,2026-05-24 10:36:41,1415,0,0,0,0,0,1,0,0,0,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 10:36:48,2026-05-24 10:46:41,1416,0,0,0,0,0,0,1,0,0,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 10:46:47,2026-05-24 10:56:41,1417,3,25.602,0,0,0,0,0,1,1,0.5,3,sedang
2026-05-24 00:00:00,2026-05-24 10:56:48,2026-05-24 11:06:41,1418,9,76.903,3,0,0,0,0,0,4,2,6,tinggi
2026-05-24 00:00:00,2026-05-24 11:06:51,2026-05-24 11:16:41,1419,9,92.434,9,3,0,0,0,0,7,3.5,0,tinggi
2026-05-24 00:00:00,2026-05-24 11:16:49,2026-05-24 11:26:40,1420,0,0,9,9,3,0,0,0,6,3.5,-9,rendah
2026-05-24 00:00:00,2026-05-24 12:20:57,2026-05-24 12:30:57,1421,9,76.8,0,9,9,3,0,0,6,5,9,tinggi
2026-05-24 00:00:00,2026-05-24 12:31:02,2026-05-24 12:40:57,1422,3,25.692,9,0,9,9,3,0,4,5.5,-6,sedang
2026-05-24 00:00:00,2026-05-24 12:41:04,2026-05-24 12:50:57,1423,8,68.4,3,9,0,9,9,3,6.667,6.333,5,tinggi
2026-05-24 00:00:00,2026-05-24 12:51:08,2026-05-24 13:00:57,1424,12,102.302,8,3,9,0,9,9,7.667,6.833,4,tinggi
2026-05-24 00:00:00,2026-05-24 13:01:04,2026-05-24 13:10:57,1425,3,18.9,12,8,3,9,0,9,7.667,5.833,-9,sedang
2026-05-24 00:00:00,2026-05-24 13:11:04,2026-05-24 13:20:57,1426,0,0,3,12,8,3,9,0,5,5.833,-3,rendah
2026-05-24 00:00:00,2026-05-24 13:21:03,2026-05-24 13:30:57,1427,0,0,0,3,12,8,3,9,1,4.333,0,rendah
2026-05-24 00:00:00,2026-05-24 13:31:03,2026-05-24 13:40:57,1428,0,0,0,0,3,12,8,3,0,3.833,0,rendah
2026-05-24 00:00:00,2026-05-24 13:41:04,2026-05-24 13:50:57,1429,0,0,0,0,0,3,12,8,0,2.5,0,rendah
2026-05-24 00:00:00,2026-05-24 13:51:04,2026-05-24 14:00:57,1430,0,0,0,0,0,0,3,12,0,0.5,0,rendah
2026-05-24 00:00:00,2026-05-24 14:01:03,2026-05-24 14:10:57,1431,0,0,0,0,0,0,0,3,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 14:11:09,2026-05-24 14:20:57,1432,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 14:21:04,2026-05-24 14:30:57,1433,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 14:31:07,2026-05-24 14:40:57,1434,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 14:41:04,2026-05-24 14:50:57,1435,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 14:51:04,2026-05-24 15:00:57,1436,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 15:01:04,2026-05-24 15:10:57,1437,1,8.6,0,0,0,0,0,0,0.333,0.167,1,sedang
2026-05-24 00:00:00,2026-05-24 15:11:04,2026-05-24 15:20:57,1438,3,25.7,1,0,0,0,0,0,1.333,0.667,2,sedang
2026-05-24 00:00:00,2026-05-24 15:21:04,2026-05-24 15:30:58,1439,2,17.1,3,1,0,0,0,0,2,1,-1,sedang
2026-05-24 00:00:00,2026-05-24 15:31:05,2026-05-24 15:40:58,1440,2,17.2,2,3,1,0,0,0,2.333,1.333,0,sedang
2026-05-24 00:00:00,2026-05-24 15:41:04,2026-05-24 15:50:58,1441,11,94.101,2,2,3,1,0,0,5,3.167,9,tinggi
2026-05-24 00:00:00,2026-05-24 15:51:04,2026-05-24 16:00:58,1442,1,8.6,11,2,2,3,1,0,4.667,3.333,-10,sedang
2026-05-24 00:00:00,2026-05-24 16:01:05,2026-05-24 16:10:58,1443,0,0,1,11,2,2,3,1,4,3.167,-1,rendah
2026-05-24 00:00:00,2026-05-24 16:11:08,2026-05-24 16:20:58,1444,0,0,0,1,11,2,2,3,0.333,2.667,0,rendah
2026-05-24 00:00:00,2026-05-24 16:21:05,2026-05-24 16:30:58,1445,0,0,0,0,1,11,2,2,0,2.333,0,rendah
2026-05-24 00:00:00,2026-05-24 16:31:04,2026-05-24 16:40:58,1446,0,0,0,0,0,1,11,2,0,2,0,rendah
2026-05-24 00:00:00,2026-05-24 16:41:06,2026-05-24 16:50:58,1447,0,0,0,0,0,0,1,11,0,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 16:51:05,2026-05-24 17:00:58,1448,0,0,0,0,0,0,0,1,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 17:01:05,2026-05-24 17:10:58,1449,0,0,0,0,0,0,0,0,0,0,0,rendah
2026-05-24 00:00:00,2026-05-24 17:11:05,2026-05-24 17:20:58,1450,6,51.2,0,0,0,0,0,0,2,1,6,tinggi
2026-05-24 00:00:00,2026-05-24 17:21:06,2026-05-24 17:30:58,1451,3,38.788,6,0,0,0,0,0,3,1.5,-3,sedang
2026-05-24 00:00:00,2026-05-24 17:31:08,2026-05-24 17:40:58,1452,4,34.3,3,6,0,0,0,0,4.333,2.167,1,sedang
2026-05-24 00:00:00,2026-05-24 17:41:05,2026-05-24 17:50:58,1453,2,17.1,4,3,6,0,0,0,3,2.5,-2,sedang
2026-05-24 00:00:00,2026-05-24 17:51:05,2026-05-24 18:00:58,1454,8,68.1,2,4,3,6,0,0,4.667,3.833,6,tinggi
2026-05-24 00:00:00,2026-05-24 18:01:10,2026-05-24 18:10:58,1455,9,76.701,8,2,4,3,6,0,6.333,5.333,1,tinggi
2026-05-24 00:00:00,2026-05-24 18:11:05,2026-05-24 18:20:58,1456,4,34,9,8,2,4,3,6,7,5,-5,sedang
2026-05-24 00:00:00,2026-05-24 18:21:06,2026-05-24 18:30:58,1457,0,0,4,9,8,2,4,3,4.333,4.5,-4,rendah
2026-05-24 00:00:00,2026-05-24 18:31:05,2026-05-24 18:40:58,1458,0,0,0,4,9,8,2,4,1.333,3.833,0,rendah
2026-05-24 00:00:00,2026-05-24 18:41:05,2026-05-24 18:50:58,1459,0,0,0,0,4,9,8,2,0,3.5,0,rendah
2026-05-24 00:00:00,2026-05-24 18:51:06,2026-05-24 19:00:59,1460,1,8.5,0,0,0,4,9,8,0.333,2.333,1,sedang
2026-05-24 00:00:00,2026-05-24 19:01:05,2026-05-24 19:10:59,1461,0,0,1,0,0,0,4,9,0.333,0.833,-1,rendah
2026-05-24 00:00:00,2026-05-24 19:11:05,2026-05-24 19:20:58,1462,0,0,0,1,0,0,0,4,0.333,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 19:21:05,2026-05-24 19:30:58,1463,0,0,0,0,1,0,0,0,0,0.167,0,rendah
2026-05-24 00:00:00,2026-05-24 19:31:05,2026-05-24 19:40:59,1464,10,85.201,0,0,0,1,0,0,3.333,1.833,10,tinggi
2026-05-24 00:00:00,2026-05-24 19:41:06,2026-05-24 19:50:58,1465,5,42.7,10,0,0,0,1,0,5,2.667,-5,tinggi
2026-05-24 00:00:00,2026-05-24 19:51:06,2026-05-24 20:00:59,1466,2,17,5,10,0,0,0,1,5.667,2.833,-3,sedang
2026-05-24 00:00:00,2026-05-24 20:01:04,2026-05-24 20:10:59,1467,4,34.1,2,5,10,0,0,0,3.667,3.5,2,sedang
2026-05-24 00:00:00,2026-05-24 20:11:04,2026-05-24 20:20:59,1468,0,0,4,2,5,10,0,0,2,3.5,-4,rendah
2026-05-24 00:00:00,2026-05-24 20:21:05,2026-05-24 20:30:59,1469,0,0,0,4,2,5,10,0,1.333,3.5,0,rendah
2026-05-24 00:00:00,2026-05-24 20:31:06,2026-05-24 20:40:59,1470,0,0,0,0,4,2,5,10,0,1.833,0,rendah
2026-05-24 00:00:00,2026-05-24 20:41:05,2026-05-24 20:50:59,1471,13,111,0,0,0,4,2,5,4.333,3.167,13,tinggi
2026-05-24 00:00:00,2026-05-24 20:51:06,2026-05-24 21:00:59,1472,23,196.1,13,0,0,0,4,2,12,6.667,10,tinggi
2026-05-24 00:00:00,2026-05-24 21:01:06,2026-05-24 21:10:59,1473,5,37.7,23,13,0,0,0,4,13.667,6.833,-18,tinggi
2026-05-24 00:00:00,2026-05-24 21:11:07,2026-05-24 21:20:59,1474,11,93.6,5,23,13,0,0,0,13,8.667,6,tinggi
2026-05-24 00:00:00,2026-05-24 21:21:07,2026-05-24 21:30:59,1475,13,110.8,11,5,23,13,0,0,9.667,10.833,2,tinggi
2026-05-24 00:00:00,2026-05-24 21:31:07,2026-05-24 21:40:59,1476,6,45.3,13,11,5,23,13,0,10,11.833,-7,tinggi
2026-05-24 00:00:00,2026-05-24 21:41:07,2026-05-24 21:50:59,1477,5,42.5,6,13,11,5,23,13,8,10.5,-1,tinggi
2026-05-24 00:00:00,2026-05-24 21:51:10,2026-05-24 22:01:00,1478,5,34.8,5,6,13,11,5,23,5.333,7.5,0,tinggi
2026-05-24 00:00:00,2026-05-24 22:01:06,2026-05-24 22:11:00,1479,2,17.1,5,5,6,13,11,5,4,7,-3,sedang
2026-05-24 00:00:00,2026-05-24 22:11:07,2026-05-24 22:21:00,1480,4,33.5,2,5,5,6,13,11,3.667,5.833,2,sedang
2026-05-24 00:00:00,2026-05-24 22:21:07,2026-05-24 22:31:00,1481,4,34.2,4,2,5,5,6,13,3.333,4.333,0,sedang
2026-05-24 00:00:00,2026-05-24 22:31:07,2026-05-24 22:41:00,1482,0,0,4,4,2,5,5,6,2.667,3.333,-4,rendah
2026-05-24 00:00:00,2026-05-24 22:41:06,2026-05-24 22:50:59,1483,0,0,0,4,4,2,5,5,1.333,2.5,0,rendah
2026-05-24 00:00:00,2026-05-24 22:51:06,2026-05-24 23:01:00,1484,0,0,0,0,4,4,2,5,0,1.667,0,rendah
2026-05-24 00:00:00,2026-05-24 23:01:13,2026-05-24 23:11:00,1485,0,0,0,0,0,4,4,2,0,1.333,0,rendah
2026-05-24 00:00:00,2026-05-24 23:11:08,2026-05-24 23:21:00,1486,0,0,0,0,0,0,4,4,0,0.667,0,rendah
2026-05-24 00:00:00,2026-05-24 23:21:07,2026-05-24 23:31:00,1487,5,42.9,0,0,0,0,0,4,1.667,0.833,5,tinggi

